id,date,crypto_name,symbol,open_price,high_price,low_price,close_price,volume,market_cap,transactions,dominance,sentiment_score,news_mentions
844,2023-06-18,Solana,SOL,17814.16,18203.42,16578.07,17027.71,26419251487,56570424784.9974,494918,24.05,0.29,1590
845,2023-06-18,Binance Coin,BNB,30774.35,32200.59,29828.0,31522.78,2226084350,5255130920.464432,88721,7.06,-0.85,2143
846,2023-06-19,Bitcoin,BTC,23337.79,23828.07,21967.71,22454.15,18852382021,35387299467.9876,411972,40.81,-0.19,4477
847,2023-06-19,Ethereum,ETH,10302.7,11035.84,9858.15,10783.51,17044987681,39711453903.01923,448250,24.15,-0.22,2577
848,2023-06-19,Cardano,ADA,14065.8,14619.51,13694.23,13930.07,32152082477,55769794938.92545,32351,17.83,-0.42,1957
849,2023-06-19,Solana,SOL,33133.53,34079.22,31133.34,31767.99,31614877664,76755403591.15614,474190,11.99,0.71,1217
850,2023-06-19,Binance Coin,BNB,2071.27,2138.12,1952.98,2028.7,33159949499,66120470792.46122,315362,2.06,-0.36,3556
851,2023-06-20,Bitcoin,BTC,7623.21,7973.97,7203.53,7545.0,3662555129,9067822889.338816,46044,29.38,0.57,2174
852,2023-06-20,Ethereum,ETH,41393.75,42943.46,39210.82,40176.66,4730670305,8929762105.909355,169874,9.79,-0.52,2931
853,2023-06-20,Cardano,ADA,11627.08,11772.87,10968.44,11535.92,23152528334,56367474943.83183,393730,23.18,-0.37,482
854,2023-06-20,Solana,SOL,45000.5,46171.98,44154.87,45707.31,1755217271,3653040192.876836,152861,29.46,0.47,800
855,2023-06-20,Binance Coin,BNB,16783.85,17320.33,16380.63,16907.31,26103587574,49243496458.611275,59354,19.58,-0.75,855
856,2023-06-21,Bitcoin,BTC,36522.03,38187.91,34854.98,37258.8,28758218538,58052885735.471054,211778,47.35,0.84,2760
857,2023-06-21,Ethereum,ETH,26449.21,27355.36,25109.4,25885.33,4210376623,9990260310.405842,30453,7.87,-0.56,3200
858,2023-06-21,Cardano,ADA,21217.72,21823.52,20952.09,21583.71,42432185208,100167555600.75992,351838,38.53,-0.12,811
859,2023-06-21,Solana,SOL,48779.7,52617.62,47016.99,51139.5,47879298001,90868636574.6783,492308,48.45,-0.4,520
860,2023-06-21,Binance Coin,BNB,8822.78,9065.23,8605.81,8974.45,7835320723,15406170979.866032,210294,32.79,0.28,3470
861,2023-06-22,Bitcoin,BTC,44699.45,48600.81,44191.38,46678.66,14082679927,30013660753.560425,432350,47.03,0.84,3779
862,2023-06-22,Ethereum,ETH,29826.55,30723.27,29073.62,30265.07,16565260729,30965681746.71862,31229,24.73,0.83,4578
863,2023-06-22,Cardano,ADA,21782.31,22717.87,20889.18,21808.69,26323697577,65228124524.0635,495203,11.84,0.6,4039
864,2023-06-22,Solana,SOL,1935.96,2023.46,1845.88,1976.52,36257782464,73879523046.53477,188917,41.94,-0.12,179
865,2023-06-22,Binance Coin,BNB,27306.32,29158.36,26453.98,28080.13,10381476493,16852007796.768236,423697,13.3,0.32,2320
866,2023-06-23,Bitcoin,BTC,8318.56,8440.24,7988.43,8091.0,46418129350,108066913259.82832,135893,42.32,0.21,2336
867,2023-06-23,Ethereum,ETH,21704.32,22195.01,20854.68,21815.31,14488571104,26849345448.326614,450689,48.24,0.35,1573
868,2023-06-23,Cardano,ADA,8692.56,9025.62,8457.47,8677.25,44439145135,98934275071.6282,93441,33.58,-0.18,2308
869,2023-06-23,Solana,SOL,47257.98,51102.73,46685.54,49278.35,20183763849,41673597087.412445,473416,40.16,-0.96,4807
870,2023-06-23,Binance Coin,BNB,420.53,452.04,410.54,436.03,2238637780,4404948349.47762,120220,1.43,0.05,3695
871,2023-06-24,Bitcoin,BTC,28620.82,30755.13,27994.72,29821.78,28948175981,62897009476.14847,166926,28.13,-0.66,1219
872,2023-06-24,Ethereum,ETH,9767.36,10442.53,9305.54,10156.93,48488826432,72996990987.34247,305000,1.64,0.05,2120
873,2023-06-24,Cardano,ADA,13662.63,14196.63,13260.41,13479.57,39960833612,89851541494.78275,406077,45.24,-0.34,4392
874,2023-06-24,Solana,SOL,46873.03,48825.54,43280.37,44590.04,41365786435,78720410153.89764,273021,24.0,0.18,3996
875,2023-06-24,Binance Coin,BNB,928.92,1011.4,886.74,968.82,43741737182,100820367552.00404,49147,17.01,-0.84,3179
876,2023-06-25,Bitcoin,BTC,48889.51,51066.11,46472.28,48043.51,15902015414,36899721671.728806,81391,27.3,-0.38,948
877,2023-06-25,Ethereum,ETH,9731.09,10014.89,9239.0,9338.78,18786821935,31787382462.362873,380354,38.5,-0.65,1760
878,2023-06-25,Cardano,ADA,35854.09,37296.76,34994.3,36778.88,20791864446,43797272498.264015,48974,46.27,-0.05,286
879,2023-06-25,Solana,SOL,13231.31,13675.9,12889.63,13157.41,31311993265,60289813540.67866,319862,35.1,-0.92,3121
880,2023-06-25,Binance Coin,BNB,16125.88,17097.62,15937.57,16640.22,22188092360,36978386338.35032,272242,42.47,-0.45,3110
881,2023-06-26,Bitcoin,BTC,27718.11,29419.26,26778.04,28955.91,42764780332,92018309129.99379,332740,31.64,-0.57,750
882,2023-06-26,Ethereum,ETH,15860.45,16424.85,15172.61,15458.62,18308568192,36876361843.20244,375039,34.88,-0.38,761
883,2023-06-26,Cardano,ADA,6230.55,6660.91,6029.05,6374.54,42038016022,71148733990.05396,202398,20.91,-0.29,1562
884,2023-06-26,Solana,SOL,5771.08,6205.54,5515.7,5928.7,34014964780,54376074233.79612,291846,24.81,-0.37,3086
885,2023-06-26,Binance Coin,BNB,45970.05,48276.83,45385.02,47634.59,36671112715,59313551009.17481,445656,15.03,-0.22,774
886,2023-06-27,Bitcoin,BTC,33707.15,36447.6,33248.0,35165.93,34130385349,52731155668.62991,110724,28.91,0.2,4279
887,2023-06-27,Ethereum,ETH,16233.56,16654.54,15516.43,16057.49,36689126010,76316355972.63039,477455,6.53,-0.8,3002
888,2023-06-27,Cardano,ADA,5905.92,6173.2,5839.36,5932.79,4854794158,8319860709.90411,394527,47.02,-0.59,1437
889,2023-06-27,Solana,SOL,26833.6,27766.33,25520.35,27186.59,19439518019,46275534113.858055,15597,16.44,0.45,1335
890,2023-06-27,Binance Coin,BNB,28281.28,29043.58,27533.8,28461.57,19216247585,32356294296.94837,475833,38.0,-0.35,3280
891,2023-06-28,Bitcoin,BTC,16318.54,17916.81,15987.15,17071.36,31291788056,60107551358.15037,56480,43.17,-0.72,2172
892,2023-06-28,Ethereum,ETH,47579.26,49470.32,44829.64,45835.79,11432499108,18861774357.035282,488073,20.92,-0.27,2859
893,2023-06-28,Cardano,ADA,23516.92,24836.55,23167.64,23773.74,39849047746,78295624320.30458,416118,40.65,0.55,4702
894,2023-06-28,Solana,SOL,19056.49,19871.65,18051.63,18448.1,13015373667,24636609107.883953,158376,43.36,-0.81,2171
895,2023-06-28,Binance Coin,BNB,11691.55,12046.87,11470.23,11819.99,11893703716,20235184768.589745,437025,28.82,0.96,4688
896,2023-06-29,Bitcoin,BTC,30802.67,32972.91,30364.75,31434.94,25414611379,57856860322.37658,224033,21.41,0.89,341
897,2023-06-29,Ethereum,ETH,41505.53,43660.51,40657.53,42196.58,42237215446,95309046977.78802,379436,17.0,0.78,636
898,2023-06-29,Cardano,ADA,46986.9,48787.01,42520.06,44688.97,32865363445,65098214319.177956,200097,13.35,-0.29,4500
899,2023-06-29,Solana,SOL,1371.95,1415.51,1283.8,1346.84,41726035324,69685960859.4458,301720,21.33,-0.49,4920
900,2023-06-29,Binance Coin,BNB,45552.94,46729.5,42125.0,43450.71,39512176566,66617232728.57829,245032,42.15,0.93,1958
901,2023-06-30,Bitcoin,BTC,1180.66,1195.01,1140.51,1180.34,5732535525,12669785605.579098,10343,26.61,0.85,129
902,2023-06-30,Ethereum,ETH,41261.31,43570.57,39493.74,42857.9,6030586626,11367035377.84411,67187,41.76,-0.86,653
903,2023-06-30,Cardano,ADA,33154.26,34809.66,30952.76,32327.66,17022705151,30155681827.299843,121805,32.24,0.53,1415
904,2023-06-30,Solana,SOL,25273.93,26667.2,24111.68,25447.55,46861995506,112638813435.79071,65708,41.27,-0.67,1435
905,2023-06-30,Binance Coin,BNB,12165.48,12517.81,11426.63,11691.0,29024066347,70308433029.94592,339722,32.38,0.8,4930
906,2023-07-01,Bitcoin,BTC,4811.32,5022.45,4490.13,4695.62,4238875431,9759465936.382706,260092,18.26,0.16,4445
907,2023-07-01,Ethereum,ETH,22961.17,23493.12,22401.61,22816.64,48567286403,116831523718.31558,441241,28.0,0.01,4549
908,2023-07-01,Cardano,ADA,13077.89,13606.48,11883.99,12472.13,43104224001,94171058138.83598,338917,9.07,-0.71,1419
909,2023-07-01,Solana,SOL,41428.13,43052.2,39896.63,41305.69,26392358804,47485108264.38229,370353,3.24,0.4,4936
910,2023-07-01,Binance Coin,BNB,38564.02,39316.47,35940.86,36760.36,39022370780,82901147436.0745,29749,48.0,0.9,4106
911,2023-07-02,Bitcoin,BTC,42011.21,43844.54,40523.73,42072.2,14681692508,30355453627.77578,175726,38.3,0.55,2625
912,2023-07-02,Ethereum,ETH,37166.18,38933.31,34623.85,36014.75,26217206830,59398572774.36357,417210,4.47,-0.62,2043
913,2023-07-02,Cardano,ADA,43854.77,45352.25,40053.66,41950.13,49760360392,106877787571.44237,454424,1.17,0.47,148
914,2023-07-02,Solana,SOL,28531.64,29879.93,27255.66,27905.14,21702950554,46277828974.00214,314244,19.71,0.06,1929
915,2023-07-02,Binance Coin,BNB,8831.02,9265.61,8188.42,8562.12,11735583200,22305461728.723476,414258,43.54,-0.67,1682
916,2023-07-03,Bitcoin,BTC,15824.2,16504.57,15208.54,16165.8,6467015069,14835515405.935137,42555,24.2,0.25,2746
917,2023-07-03,Ethereum,ETH,5897.45,6093.85,5594.82,5763.46,49224927572,95177134865.11954,101012,10.18,-0.77,4024
918,2023-07-03,Cardano,ADA,47613.86,49761.1,45537.27,46192.24,25641705013,55502399551.10877,208775,48.49,0.66,2786
919,2023-07-03,Solana,SOL,24595.13,25936.46,24077.43,25602.18,5748768645,11170999111.905828,26172,22.47,-0.93,824
920,2023-07-03,Binance Coin,BNB,18086.38,18711.66,16846.05,17445.04,40559020762,88574877608.2291,398678,15.41,-0.63,2665
921,2023-07-04,Bitcoin,BTC,13579.35,13882.45,12405.5,12992.65,49519437434,78784361271.25128,429872,26.03,-0.82,1381
922,2023-07-04,Ethereum,ETH,30978.91,31660.25,29727.64,30653.25,28065186318,65365326461.90357,264076,18.25,-0.7,4704
923,2023-07-04,Cardano,ADA,17259.07,17857.93,16066.24,16734.97,49006834610,83109626010.80179,60433,26.83,0.42,712
924,2023-07-04,Solana,SOL,45002.58,47014.24,43793.43,45715.97,10988396589,24204615469.405033,285329,10.45,-0.41,1488
925,2023-07-04,Binance Coin,BNB,40391.3,43569.01,39012.45,42360.64,34642562513,86406600571.63794,95646,39.6,-0.97,2806
926,2023-07-05,Bitcoin,BTC,9558.63,9740.63,8947.05,9170.0,8970630019,21095703083.208824,446003,41.3,0.64,3787
927,2023-07-05,Ethereum,ETH,42047.67,44034.39,41419.0,42916.65,2612108193,4122406620.9118743,300665,1.99,-0.44,2091
928,2023-07-05,Cardano,ADA,778.28,839.51,760.05,811.1,47184930331,108423531322.73364,447957,17.48,-0.7,902
929,2023-07-05,Solana,SOL,23090.74,23491.31,21866.81,22153.81,20669285441,46046470257.56619,241079,24.67,0.23,675
930,2023-07-05,Binance Coin,BNB,17845.63,18788.27,17496.83,18155.38,14338178307,24471583918.23351,326182,27.39,-0.35,4482
931,2023-07-06,Bitcoin,BTC,7635.73,7964.81,7403.3,7610.47,9364137680,16917031694.524372,185240,36.07,0.42,1183
932,2023-07-06,Ethereum,ETH,21569.42,22714.76,20529.89,22064.03,10315982762,25333479043.86498,366309,39.58,-0.13,3949
933,2023-07-06,Cardano,ADA,41606.47,44114.29,39680.43,43082.37,33915291854,63167116014.84906,127688,31.98,-0.44,14
934,2023-07-06,Solana,SOL,39486.9,40390.21,35925.9,37666.56,2137416503,3826825665.9594526,293002,8.16,0.34,3797
935,2023-07-06,Binance Coin,BNB,17559.1,18294.57,16030.71,16819.59,26544386675,48362880943.10947,363821,11.19,0.51,3778
936,2023-07-07,Bitcoin,BTC,26002.82,26958.06,24121.02,24935.69,6459867745,14021065433.786633,215516,45.7,-0.37,4303
937,2023-07-07,Ethereum,ETH,7930.96,8019.23,7482.19,7760.55,40864642274,84591058121.82709,270790,37.77,-0.15,2427
938,2023-07-07,Cardano,ADA,11249.65,11810.64,10767.42,11280.86,25116163847,38717988228.69369,160105,23.73,0.91,2964
939,2023-07-07,Solana,SOL,20738.85,21251.36,20264.71,21028.08,14924993280,33279458988.492905,171423,21.33,-0.37,2995
940,2023-07-07,Binance Coin,BNB,48843.44,51250.18,45607.61,46405.67,3120537095,5471974353.727917,91768,44.22,-0.32,2995
941,2023-07-08,Bitcoin,BTC,26558.07,27482.68,24962.3,26021.74,29852178848,54550195989.36609,388242,33.25,0.51,3928
942,2023-07-08,Ethereum,ETH,245.85,249.11,234.52,241.98,13831886665,30342912375.183643,420799,46.08,-0.43,1688
943,2023-07-08,Cardano,ADA,33839.18,36156.38,33402.71,34633.45,48122091487,78724211744.31192,392736,43.18,-0.64,679
944,2023-07-08,Solana,SOL,38047.33,39705.57,36177.62,37569.9,13823275708,23280908102.317574,310628,27.0,-0.87,4879
945,2023-07-08,Binance Coin,BNB,33778.34,36370.78,33147.05,35314.94,10997856056,26538787012.727684,391346,35.07,-0.35,917
946,2023-07-09,Bitcoin,BTC,27995.94,30477.47,27133.32,29394.47,30844705574,51844799919.40646,169331,10.58,-0.51,1360
947,2023-07-09,Ethereum,ETH,30760.99,32792.88,30425.13,31366.26,31663210454,70973789274.45235,317265,43.15,0.09,3104
948,2023-07-09,Cardano,ADA,45787.27,47223.96,45240.61,46147.32,10063234869,15828731260.787779,61554,38.36,-0.59,629
949,2023-07-09,Solana,SOL,35178.97,36734.84,34672.57,36162.39,42718958052,100783784068.51605,219802,33.21,0.9,1606
950,2023-07-09,Binance Coin,BNB,9125.87,9226.53,8538.9,8891.08,31388507784,64835918094.56514,489790,45.89,0.79,3151
951,2023-07-10,Bitcoin,BTC,15489.37,15712.29,14075.0,14735.05,37491797301,88749318507.62009,291964,9.76,-0.36,451
952,2023-07-10,Ethereum,ETH,20375.3,21356.2,19979.12,20655.47,48180110297,73706325145.57016,146160,30.71,0.04,3328
953,2023-07-10,Cardano,ADA,37261.3,38295.75,35187.63,36544.08,10060348842,16102927326.366156,232588,15.38,-0.11,4065
954,2023-07-10,Solana,SOL,6336.93,6496.98,6033.61,6421.34,41716881335,94283530930.71136,473686,23.67,0.14,1180
955,2023-07-10,Binance Coin,BNB,10474.52,10899.85,9674.44,10161.44,20863779411,42630000418.90845,389257,47.65,-0.71,3119
956,2023-07-11,Bitcoin,BTC,64.88,67.05,59.39,61.72,43141414861,99378775036.0253,453728,2.26,-0.86,3140
957,2023-07-11,Ethereum,ETH,20442.56,21081.03,19624.09,20003.6,5089920813,10242342796.827091,423294,27.34,-0.81,4517
958,2023-07-11,Cardano,ADA,49401.73,51418.57,46942.09,49989.58,4340173084,9295816273.28025,116831,21.55,-0.27,1560
959,2023-07-11,Solana,SOL,36318.73,37347.67,34890.78,36938.75,15735300351,28084951286.273518,26173,23.85,0.15,3328
960,2023-07-11,Binance Coin,BNB,4865.58,4986.34,4637.42,4810.13,1934403185,4262196060.317669,271962,47.89,-0.48,3050
961,2023-07-12,Bitcoin,BTC,49883.02,52041.41,48032.69,49702.92,35197317112,86093840818.35287,118730,22.56,0.98,1789
962,2023-07-12,Ethereum,ETH,9206.0,9839.55,8976.97,9639.58,14454474673,33829465776.36963,445686,3.79,0.5,2642
963,2023-07-12,Cardano,ADA,14650.77,15810.28,14433.1,15262.26,32782550606,59896232006.92754,403077,20.22,-0.66,3716
964,2023-07-12,Solana,SOL,35016.55,35989.45,34133.65,35083.11,30211248360,58042861210.860016,381582,16.78,0.14,3065
965,2023-07-12,Binance Coin,BNB,18466.79,19501.84,18033.36,19024.11,36454884009,85214978540.68062,403937,8.21,-0.67,243
966,2023-07-13,Bitcoin,BTC,9991.47,10188.09,9548.6,9665.55,41546808779,99801906006.04929,216351,20.97,0.99,4193
967,2023-07-13,Ethereum,ETH,38347.77,39032.36,34977.97,36760.71,23143137460,37234165894.23365,433718,12.24,0.78,1475
968,2023-07-13,Cardano,ADA,46668.32,47987.68,45457.19,46952.34,43168367392,78042300308.96007,139324,4.65,-0.48,1500
969,2023-07-13,Solana,SOL,36145.85,36986.59,32872.22,34595.49,3168913344,7172602541.833847,376919,17.13,-0.1,4192
970,2023-07-13,Binance Coin,BNB,14937.05,15638.78,13965.44,14411.33,45862287380,81104673345.86517,414863,17.03,-0.78,3327
971,2023-07-14,Bitcoin,BTC,35969.42,38440.93,34799.04,36664.75,1224709915,3027238751.816117,88987,15.69,-0.69,632
972,2023-07-14,Ethereum,ETH,24163.38,24792.97,22148.08,23008.87,2898952032,5130095968.347022,171926,9.06,0.09,2619
973,2023-07-14,Cardano,ADA,6325.08,6429.03,6114.73,6233.89,8422798654,20205223264.999447,128361,30.81,0.93,1697
974,2023-07-14,Solana,SOL,48867.81,50723.75,46750.7,48275.91,8967630432,17799485478.548138,143657,25.37,-0.66,791
975,2023-07-14,Binance Coin,BNB,16250.87,16875.79,15991.85,16639.14,47437641983,88233603735.083,212443,20.2,0.7,1335
976,2023-07-15,Bitcoin,BTC,48711.02,50432.1,45805.57,47604.12,29539109630,65195653341.17809,205435,43.47,-0.46,3586
977,2023-07-15,Ethereum,ETH,49991.75,52622.37,48928.35,51326.58,40100511542,94813420611.91666,252679,45.49,0.13,1400
978,2023-07-15,Cardano,ADA,24537.46,25547.69,23063.82,23359.82,22645122944,40078736587.76849,217802,46.1,0.27,3240
979,2023-07-15,Solana,SOL,21574.77,23190.08,20551.41,22452.66,4659829091,11163749984.174782,189429,22.06,0.92,2947
980,2023-07-15,Binance Coin,BNB,36570.24,37094.22,35142.61,35894.01,4782939117,7869232345.601344,92551,5.94,0.77,3336
981,2023-07-16,Bitcoin,BTC,44602.33,47486.65,42721.94,45980.72,42316083355,99382972210.96045,120563,5.25,0.26,2158
982,2023-07-16,Ethereum,ETH,3061.69,3100.4,2879.81,2916.42,45634455257,108113235835.46722,440809,24.64,0.53,1416
983,2023-07-16,Cardano,ADA,20441.38,21588.03,19929.75,20953.21,31384613015,61101224659.69686,367221,34.15,-0.16,2488
984,2023-07-16,Solana,SOL,17039.53,17837.21,15942.42,16715.62,44299385188,67753135283.12331,148780,27.77,-0.84,420
985,2023-07-16,Binance Coin,BNB,19120.92,19455.06,18044.17,18815.63,3532396138,5399348763.524591,328139,35.93,-0.95,2866
986,2023-07-17,Bitcoin,BTC,24765.59,26202.77,23682.72,25770.78,27504012219,43497739060.37264,308309,17.6,-0.6,4538
987,2023-07-17,Ethereum,ETH,46782.15,47606.84,43235.1,45445.99,45529919410,89348723246.52,207786,45.51,0.1,3502
988,2023-07-17,Cardano,ADA,9853.1,10300.2,9251.85,9573.74,31858145905,50847794727.44136,226451,4.04,-0.38,2202
989,2023-07-17,Solana,SOL,2053.87,2161.01,1988.14,2070.59,4811772907,11170887881.99622,52810,5.12,-0.89,4337
990,2023-07-17,Binance Coin,BNB,38123.7,39768.32,34536.43,36349.79,16773242581,25464081945.191452,177137,22.79,0.05,3233
991,2023-07-18,Bitcoin,BTC,11574.9,11927.24,10863.6,11065.38,13327884252,25126329512.89061,187545,37.41,0.14,4569
992,2023-07-18,Ethereum,ETH,4772.56,5101.8,4584.39,4887.61,37044681908,82650403729.54607,199367,4.6,0.85,2170
993,2023-07-18,Cardano,ADA,27732.59,29952.89,27373.43,28973.67,34249109196,63907306467.043846,257735,25.71,-0.7,2339
994,2023-07-18,Solana,SOL,35090.36,36792.0,33431.79,35488.0,10631606108,19418019335.632652,163848,0.53,-0.08,1006
995,2023-07-18,Binance Coin,BNB,11015.18,11898.79,10577.46,11390.56,48262502847,95758141594.11884,334405,13.92,-0.14,1157
996,2023-07-19,Bitcoin,BTC,31833.67,32453.35,29952.04,30368.78,45064639109,81084579514.30139,337709,27.77,0.31,4091
997,2023-07-19,Ethereum,ETH,29439.5,30256.69,28994.96,29815.35,16664589874,37442436135.19423,382906,1.11,-0.9,600
998,2023-07-19,Cardano,ADA,26421.44,27900.37,25750.19,27566.1,9440536170,16310061964.196188,386649,48.19,-0.26,4115
999,2023-07-19,Solana,SOL,46528.03,50087.17,45735.19,48024.18,28138361014,52520408421.53947,11180,6.73,0.86,3500
1000,2023-07-19,Binance Coin,BNB,19560.38,19873.85,18486.52,19342.06,42023885078,76531140239.53177,43186,39.13,-0.48,2927
